"version","id","countryid","fieldid","value"
"2014-06-24","34329","242","171","<i>total: </i>19<br /><i>by type: </i>cargo 13, container 3, passenger 1, petroleum tanker 1, roll on/roll off 1<br /><i>foreign-owned: </i>6 (Argentina 5, Netherlands 1) (2010)"
"2014-06-24","34333","242","36","-0.08 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","34338","242","29","6,703,860 (July 2014 est.)"
"2014-06-24","34340","242","168","<i>total: </i>36 km<br /><i>standard gauge: </i>36 km 1.435-m gauge (2008)"
"2014-06-24","34345","242","44","1.96 children born/woman (2014 est.)"
"2014-06-24","34347","242","103","6.6% (2013 est.)<br />6.9% (2012 est.)"
"2014-06-24","34352","242","7","<i>total: </i>406,752 sq km<br /><i>land: </i>397,302 sq km<br /><i>water: </i>9,450 sq km"
"2014-06-24","34354","242","155","376,000 (2012)"
"2014-06-24","34355","242","156","6.79 million (2012)"
"2014-06-24","34356","242","161","1.105 million (2009)"
"2014-06-24","34357","242","159",".py"
"2014-06-24","34358","242","50","0.3% (2012 est.)"
"2014-06-24","34359","242","51","13,100 (2012 est.)"
"2014-06-24","34360","242","52","300 (2012 est.)"
"2014-06-24","34361","242","106","53.2 (2009)<br />57.7 (1998)"
"2014-06-24","34363","242","160","280,658 (2012)"
"2014-06-24","34364","242","110","15.7% of GDP (2013 est.)<br />14.7% of GDP (2012 est.)"
"2014-06-24","34365","242","119","$1.376 billion (2013 est.)<br />$115.6 million (2012 est.)"
"2014-06-24","34366","242","126","$6.336 billion (31 December 2013 est.)<br />$4.994 billion (31 December 2012 est.)"
"2014-06-24","34369","242","128","$4.526 billion (31 December 2013 est.)<br />$4.145 billion (31 December 2012 est.)"
"2014-06-24","34370","242","129","$213.6 million (31 December 2013 est.)<br />$213.6 million (31 December 2012 est.)"
"2014-06-24","34371","242","118","$962.3 million (31 December 2012 est.)<br />$958.1 million (31 December 2011)<br />$NA (31 December 2010 est.)"
"2014-06-24","34375","242","56","4.8% of GDP (2011)"
"2014-06-24","34376","242","113","5.5% (31 December 2012 est.)<br />6% (31 December 2011 est.)"
"2014-06-24","34377","242","114","28.9% (31 December 2013 est.)<br />29.1% (31 December 2012 est.)"
"2014-06-24","34378","242","117","$11 billion (31 December 2013 est.)<br />$9.747 billion (31 December 2012 est.)"
"2014-06-24","34381","242","115","$4.364 billion (31 December 2013 est.)<br />$4.135 billion (31 December 2012 est.)"
"2014-06-24","34382","242","116","$8.215 billion (31 December 2013 est.)<br />$7.637 billion (31 December 2012 est.)"
"2014-06-24","34388","242","108","18.9% of GDP (2013 est.)"
"2014-06-24","34389","242","109","-1.6% of GDP (2013 est.)"
"2014-06-24","34390","242","40","99 deaths/100,000 live births (2010)"
"2014-06-24","34391","242","55","3.4% (2005)"
"2014-06-24","34392","242","45","9.7% of GDP (2011)"
"2014-06-24","34395","242","54","17.9% (2008)"
"2014-06-24","34396","242","60","<i>total: </i>11.2%<br /><i>male: </i>9%<br /><i>female: </i>14.6% (2012)"
"2014-06-24","34398","242","132","53.53 billion kWh (2010 est.)"
"2014-06-24","34399","242","133","6.778 billion kWh (2010 est.)"
"2014-06-24","34400","242","134","46.12 billion kWh (2011 est.)"
"2014-06-24","34401","242","135","0 kWh (2012 est.)"
"2014-06-24","34402","242","136","8.816 million kW (2010 est.)"
"2014-06-24","34403","242","137","0.1% of total installed capacity (2010 est.)"
"2014-06-24","34404","242","139","99.9% of total installed capacity (2010 est.)"
"2014-06-24","34405","242","138","0% of total installed capacity (2010 est.)"
"2014-06-24","34406","242","140","0% of total installed capacity (2010 est.)"
"2014-06-24","34407","242","141","2,000 bbl/day (2012 est.)"
"2014-06-24","34408","242","142","0 bbl/day (2010 est.)"
"2014-06-24","34409","242","143","0 bbl/day (2010 est.)"
"2014-06-24","34410","242","144","0 bbl (1 January 2013 est.)"
"2014-06-24","34411","242","145","0 bbl/day (2010 est.)"
"2014-06-24","34412","242","146","26,820 bbl/day (2011 est.)"
"2014-06-24","34413","242","147","0 bbl/day (2010 est.)"
"2014-06-24","34414","242","148","31,290 bbl/day (2010 est.)"
"2014-06-24","34415","242","149","0 cu m (2011 est.)"
"2014-06-24","34416","242","150","0 cu m (2010 est.)"
"2014-06-24","34417","242","151","0 cu m (2011 est.)"
"2014-06-24","34418","242","152","0 cu m (2011 est.)"
"2014-06-24","34419","242","153","0 cu m (1 January 2013 est.)"
"2014-06-24","34427","243","91","$344 billion (2013 est.)<br />$327.3 billion (2012 est.)<br />$308 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","34428","243","33","0.99% (2014 est.)"
"2014-06-24","34429","243","93","5.1% (2013 est.)<br />6.3% (2012 est.)<br />6.9% (2011 est.)"
"2014-06-24","34430","243","94","$11,100 (2013 est.)<br />$10,700 (2012 est.)<br />$10,300 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","34448","243","179","1.28% of GDP (2012)<br />1.15% of GDP (2011)<br />1.28% of GDP (2010)"
"2014-06-24","34456","243","163","191 (2013)"
"2014-06-24","34457","243","34","18.57 births/1,000 population (2014 est.)"
"2014-06-24","34466","243","35","5.99 deaths/1,000 population (2014 est.)"
"2014-06-24","34471","243","120","$41.48 billion (2013 est.)<br />$45.64 billion (2012 est.)"
"2014-06-24","34472","243","127","$50.15 billion (31 December 2013 est.)<br />$50.47 billion (31 December 2012 est.)<br /><i><b>note:</b> </i>public debt component of total: $20.6 billion (31 December 2009)"
"2014-06-24","34475","243","169","<i>total: </i>140,672 km (of which 18,698 km are paved)<br /><i><b>note:</b> </i>includes 24,593 km of national roads (of which 14,748 km are paved), 24,235 km of departmental roads (2,340 km paved), and 91,844 km of local roads (1,611 km paved) (2012)"
"2014-06-24","34477","243","123","$42.13 billion (2013 est.)<br />$41.11 billion (2012 est.)"
"2014-06-24","34479","243","100","5% (2013 est.)"
"2014-06-24","34481","243","41","<i>total: </i>20.21 deaths/1,000 live births<br /><i>male: </i>22.44 deaths/1,000 live births<br /><i>female: </i>17.88 deaths/1,000 live births (2014 est.)"
"2014-06-24","34482","243","112","2.9% (2013 est.)<br />3.4% (2011 est.)<br /><i><b>note:</b> </i>data are for metropolitan Lima, annual average"
"2014-06-24","34483","243","170","8,808 km (there are 8,600 km of navigable tributaries on the Amazon system and 208 km on Lago Titicaca) (2011)"
"2014-06-24","34485","243","101","16.16 million<br /><i><b>note:</b> </i>individuals older than 14 years of age (2012 est.)"
"2014-06-24","34491","243","42","<i>total population: </i>73.23 years<br /><i>male: </i>71.23 years<br /><i>female: </i>75.33 years (2014 est.)"
"2014-06-24","34496","243","171","<i>total: </i>22<br /><i>by type: </i>cargo 2, chemical tanker 5, liquefied gas 2, petroleum tanker 13<br /><i>foreign-owned: </i>8 (Chile 6, Ecuador 1, Spain 1)<br /><i>registered in other countries: </i>9 (Panama 9) (2010)"
"2014-06-24","34500","243","36","-2.69 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","34506","243","29","30,147,935 (July 2014 est.)"
"2014-06-24","34508","243","168","<i>total: </i>1,907 km<br /><i>standard gauge: </i>1,772 km 1.435-m gauge<br /><i>narrow gauge: </i>135 km 0.914-m gauge (2012)"
"2014-06-24","34513","243","44","2.22 children born/woman (2014 est.)"
"2014-06-24","34515","243","103","3.6% (2012 est.)<br />3.9% (2011 est.)<br /><i><b>note:</b> </i>data are for metropolitan Lima; widespread underemployment"
"2014-06-24","34520","243","7","<i>total: </i>1,285,216 sq km<br /><i>land: </i>1,279,996 sq km<br /><i>water: </i>5,220 sq km"
"2014-06-24","34522","243","155","3.42 million (2012)"
"2014-06-24","34523","243","156","29.4 million (2012)"
"2014-06-24","34524","243","161","9.158 million (2009)"
"2014-06-24","34525","243","159",".pe"
"2014-06-24","34526","243","50","0.4% (2012 est.)"
"2014-06-24","34527","243","51","75,500 (2012 est.)"
"2014-06-24","34528","243","52","4,100 (2012 est.)"
"2014-06-24","34529","243","106","48.1 (2010)<br />51 (2005)"
"2014-06-24","34531","243","160","234,102 (2012)"
"2014-06-24","34532","243","110","14.9% of GDP (2013 est.)<br />16.6% of GDP (2012 est.)<br /><i><b>note:</b> </i>data cover general government debt, and includes debt instruments issued by government entities other than the treasury; the data exclude treasury debt held by foreign entities; the data include debt issued by subnational entities"
"2014-06-24","34533","243","119","-$10.31 billion (2013 est.)<br />-$7.137 billion (2012 est.)"
"2014-06-24","34534","243","126","$65.15 billion (31 December 2013 est.)<br />$64.17 billion (31 December 2012 est.)"
"2014-06-24","34538","243","128","$76.57 billion (31 December 2013 est.)<br />$63.51 billion (31 December 2012 est.)"
"2014-06-24","34539","243","129","$3.165 billion (31 December 2013 est.)<br />$3.041 billion (31 December 2012 est.)"
"2014-06-24","34540","243","118","$NA (31 December 2012)<br />$121.6 billion (31 December 2011)<br />$160.9 billion (31 December 2010)"
"2014-06-24","34544","243","56","2.8% of GDP (2012)"
"2014-06-24","34545","243","113","5.05% (31 December 2012)<br />5.05% (31 December 2011)"
"2014-06-24","34546","243","114","20.3% (31 December 2013 est.)<br />19.23% (31 December 2012 est.)<br /><i><b>note:</b> </i>domestic currency lending rate, 90 day maturity"
"2014-06-24","34547","243","117","$37.96 billion (31 December 2013 est.)<br />$36.76 billion (31 December 2012 est.)"
"2014-06-24","34550","243","115","$32.2 billion (31 December 2013 est.)<br />$32.61 billion (31 December 2012 est.)"
"2014-06-24","34551","243","116","$80.91 billion (31 December 2013 est.)<br />$77.62 billion (31 December 2012 est.)"
"2014-06-24","34557","243","108","29% of GDP (2013 est.)"
"2014-06-24","34558","243","109","1% of GDP (2013 est.)"
"2014-06-24","34559","243","40","67 deaths/100,000 live births (2010)"
"2014-06-24","34560","243","55","4.5% (2008)"
"2014-06-24","34561","243","45","4.8% of GDP (2011)"
"2014-06-24","34564","243","54","15.7% (2008)"
"2014-06-24","34565","243","60","<i>total: </i>9.5%<br /><i>male: </i>9.4%<br /><i>female: </i>9.7% (2011)"
"2014-06-24","34567","243","132","38.4 billion kWh (2012 est.)"
"2014-06-24","34568","243","133","34.25 billion kWh (2011 est.)"
"2014-06-24","34569","243","134","112 million kWh (2010 est.)"
"2014-06-24","34570","243","135","0 kWh (2012 est.)"
"2014-06-24","34571","243","136","8.613 million kW (2010 est.)"
"2014-06-24","34572","243","137","60.1% of total installed capacity (2010 est.)"
"2014-06-24","34573","243","139","39.9% of total installed capacity (2010 est.)"
"2014-06-24","34574","243","138","0% of total installed capacity (2010 est.)"
"2014-06-24","34575","243","140","0% of total installed capacity (2010 est.)"
"2014-06-24","34576","243","141","160,400 bbl/day (2012 est.)"
"2014-06-24","34577","243","142","15,610 bbl/day (2012 est.)"
"2014-06-24","34578","243","143","99,590 bbl/day (2012 est.)"
"2014-06-24","34579","243","144","579.2 million bbl (1 January 2013 est.)"
"2014-06-24","34580","243","145","159,500 bbl/day (2012 est.)"
"2014-06-24","34581","243","146","206,900 bbl/day (2012 est.)"
"2014-06-24","34582","243","147","82,080 bbl/day (2012 est.)"
"2014-06-24","34583","243","148","43,480 bbl/day (2012 est.)"
"2014-06-24","34584","243","149","32.4 billion cu m (2012)"
"2014-06-24","34585","243","150","5.49 billion cu m (2010 est.)"
"2014-06-24","34586","243","151","8.73 billion cu m (2012 est.)"
"2014-06-24","34587","243","152","0 cu m (2012)"
"2014-06-24","34588","243","153","359.6 billion cu m (1 January 2013 est.)"
"2014-06-24","34595","243","95","22.2% of GDP (2013 est.)<br />23.3% of GDP (2012 est.)<br />23.4% of GDP (2011 est.)"
"2014-06-24","34616","244","29","no indigenous inhabitants<br /><i><b>note:</b> </i>the small military garrison on South Georgia withdrew in March 2001 replaced by a permanent group of scientists of the British Antarctic Survey, which also has a biological station on Bird Island; the South Sandwich Islands are uninhabited"
"2014-06-24","34624","244","7","<i>total: </i>3,903 sq km<br /><i>land: </i>3,903 sq km<br /><i>water: </i>0 sq km<br /><i><b>note:</b> </i>includes Shag Rocks, Black Rock, Clerke Rocks, South Georgia Island, Bird Island, and the South Sandwich Islands, which consist of 11 islands"
"2014-06-24","34626","245","91","$7.12 billion (2013 est.)<br />$6.801 billion (2012 est.)<br />$6.492 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","34627","245","33","1.12% (2014 est.)"
"2014-06-24","34628","245","93","4.7% (2013 est.)<br />4.8% (2012 est.)<br />4.7% (2011 est.)"
"2014-06-24","34629","245","94","$12,900 (2013 est.)<br />$12,500 (2012 est.)<br />$12,100 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","34653","245","163","55 (2013)"
"2014-06-24","34654","245","34","16.73 births/1,000 population (2014 est.)"
"2014-06-24","34663","245","35","6.13 deaths/1,000 population (2014 est.)"
"2014-06-24","34668","245","120","$2.512 billion (2013 est.)<br />$2.564 billion (2012 est.)"
"2014-06-24","34669","245","127","$860 million (31 December 2013 est.)<br />$810.8 million (31 December 2012 est.)"
"2014-06-24","34672","245","169","<i>total: </i>4,304 km<br /><i>paved: </i>1,130 km<br /><i>unpaved: </i>3,174 km (2003)"
"2014-06-24","34674","245","123","$1.778 billion (2013 est.)<br />$1.761 billion (2012 est.)"
"2014-06-24","34676","245","100","4% (2013 est.)"
"2014-06-24","34678","245","41","<i>total: </i>27.07 deaths/1,000 live births<br /><i>male: </i>31.5 deaths/1,000 live births<br /><i>female: </i>22.41 deaths/1,000 live births (2014 est.)"
"2014-06-24","34679","245","112","4.2% (2013 est.)<br />5% (2012 est.)"
"2014-06-24","34680","245","170","1,200 km (most navigable by ships with drafts up to 7 m) (2011)"
"2014-06-24","34682","245","101","165,600 (2007)"
"2014-06-24","34688","245","42","<i>total population: </i>71.69 years<br /><i>male: </i>69.31 years<br /><i>female: </i>74.18 years (2014 est.)"
"2014-06-24","34696","245","36","0.57 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","34702","245","29","573,311 (July 2014 est.)"
"2014-06-24","34708","245","44","2.01 children born/woman (2014 est.)"
"2014-06-24","34710","245","103","9% (2008)<br />12.1% (2006)"
"2014-06-24","34715","245","7","<i>total: </i>163,820 sq km<br /><i>land: </i>156,000 sq km<br /><i>water: </i>7,820 sq km"
"2014-06-24","34717","245","155","83,000 (2012)"
"2014-06-24","34718","245","156","977,000 (2012)"
"2014-06-24","34719","245","161","163,000 (2009)"
"2014-06-24","34720","245","159",".sr"
"2014-06-24","34721","245","50","1.1% (2012 est.)"
"2014-06-24","34722","245","51","4,000 (2012 est.)"
"2014-06-24","34723","245","52","100 (2012 est.)"
"2014-06-24","34725","245","160","188 (2012)"
"2014-06-24","34726","245","119","$102.5 million (2013 est.)<br />$241.4 million (2012 est.)"
"2014-06-24","34727","245","126","$1.008 billion (31 December 2012 est.)<br />$816.9 million (31 December 2011 est.)"
"2014-06-24","34731","245","118","$NA"
"2014-06-24","34735","245","56","NA"
"2014-06-24","34736","245","114","12% (31 December 2013 est.)<br />11.73% (31 December 2012 est.)"
"2014-06-24","34737","245","117","$939.4 million (31 December 2013 est.)<br />$1.275 billion (31 December 2012 est.)"
"2014-06-24","34740","245","115","$1.132 billion (31 December 2012 est.)<br />$1.075 billion (31 December 2011 est.)"
"2014-06-24","34741","245","116","$3.005 million (31 December 2013 est.)<br />$2.463 million (31 December 2012 est.)"
"2014-06-24","34747","245","108","16.5% of GDP (2010 est.)"
"2014-06-24","34748","245","109","-2.3% of GDP (2010 est.)"
"2014-06-24","34749","245","40","130 deaths/100,000 live births (2010)"
"2014-06-24","34750","245","55","5.8% (2010)"
"2014-06-24","34751","245","45","5.3% of GDP (2011)"
"2014-06-24","34754","245","54","25.1% (2008)"
"2014-06-24","34755","245","60","<i>total: </i>21.5% (2004)"
"2014-06-24","34756","245","132","1.57 billion kWh (2010 est.)"
"2014-06-24","34757","245","133","1.423 billion kWh (2010 est.)"
"2014-06-24","34758","245","134","0 kWh (2012 est.)"
"2014-06-24","34759","245","135","0 kWh (2012 est.)"
"2014-06-24","34760","245","136","410,000 kW (2010 est.)"
"2014-06-24","34761","245","137","53.9% of total installed capacity (2010 est.)"
"2014-06-24","34762","245","139","46.1% of total installed capacity (2010 est.)"
"2014-06-24","34763","245","138","0% of total installed capacity (2010 est.)"
"2014-06-24","34764","245","140","0% of total installed capacity (2010 est.)"
"2014-06-24","34765","245","141","15,270 bbl/day (2012 est.)"
"2014-06-24","34766","245","142","7,621 bbl/day (2010 est.)"
"2014-06-24","34767","245","143","0.66 bbl/day (2010 est.)"
"2014-06-24","34768","245","144","76.8 million bbl (1 January 2013 est.)"
"2014-06-24","34769","245","145","7,462 bbl/day (2010 est.)"
"2014-06-24","34770","245","146","14,100 bbl/day (2011 est.)"
"2014-06-24","34771","245","147","1,015 bbl/day (2010 est.)"
"2014-06-24","34772","245","148","6,454 bbl/day (2010 est.)"
"2014-06-24","34773","245","149","0 cu m (2011 est.)"
"2014-06-24","34774","245","150","0 cu m (2010 est.)"
"2014-06-24","34775","245","151","0 cu m (2011 est.)"
"2014-06-24","34776","245","152","0 cu m (2011 est.)"
"2014-06-24","34777","245","153","0 cu m (1 January 2011 est.)"
"2014-06-24","34784","246","91","$56.27 billion (2013 est.)<br />$54.37 billion (2012 est.)<br />$52.31 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
